seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,recv_opp_worse,recv_yield_worse,priority_pairs,priority_to_worse_off,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,worst_off_samples,recovery_n_k10,recovery_sum_k10,gapclosure_sum_k10,recovery_n_k25,recovery_sum_k25,gapclosure_sum_k25,recovery_n_k50,recovery_sum_k50,gapclosure_sum_k50
920106,mean,wsc,mainline-fast,1116.0,33444.0,0.0,994.0,1383.0,8.0,0.0,0.0,1116.0,33444.0,0.0,78.0,440.0,385.0,0.34526411781099675,0.34526411781099675,220.0,0.4731634967517372,0.4731634967517372,0.0,0.0,0.0
920106,mean,wsc,mainline-slow,1647.0,33162.0,26.0,969.0,0.0,0.0,0.0,0.0,1647.0,33162.0,17.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,mean,wsc,ramp-fast,437.0,33931.0,0.0,1121.0,3521.0,60.0,0.0,0.0,437.0,33931.0,0.0,107.0,1058.0,940.0,1.0137210306913322,1.0137210306913322,540.0,1.4003229442326803,1.4003229442326803,0.0,0.0,0.0
920106,mean,wsc,ramp-slow,1704.0,34241.0,42.0,1063.0,0.0,0.0,0.0,0.0,1704.0,34241.0,27.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,original,ALL,0,139627.0,0,33749.0,0,0,0,0,0,139627.0,0,943.0,0,0,0,0,0,0,0,0,0,0
920106,ggi,original,mainline-fast,0.0,34810.0,0.0,8320.0,0.0,0.0,0.0,0.0,0.0,34810.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,original,mainline-slow,0.0,34652.0,0.0,8989.0,0.0,0.0,0.0,0.0,0.0,34652.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,original,ramp-fast,0.0,34650.0,0.0,7579.0,0.0,0.0,0.0,0.0,0.0,34650.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,original,ramp-slow,0.0,35515.0,0.0,8861.0,0.0,0.0,0.0,0.0,0.0,35515.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,wsc,ALL,11.0,122680.0,0,10266.0,11.0,0,0,0,11.0,122680.0,0,590.0,18.0,12.0,-0.09535741905784612,-0.09535741905784612,0,0,0,0,0,0
920106,ggi,wsc,mainline-fast,3.0,30873.0,0.0,1028.0,1.0,0.0,0.0,0.0,3.0,30873.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,wsc,mainline-slow,7.0,30538.0,0.0,3419.0,0.0,0.0,0.0,0.0,7.0,30538.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,wsc,ramp-fast,1.0,30569.0,0.0,1363.0,3.0,0.0,0.0,0.0,1.0,30569.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,ggi,wsc,ramp-slow,0.0,30700.0,0.0,4456.0,7.0,0.0,0.0,0.0,0.0,30700.0,0.0,337.0,13.0,12.0,-0.09535741905784612,-0.09535741905784612,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,original,ALL,15.0,140019.0,0,22196.0,15.0,0,0,0,15.0,140019.0,0,941.0,16.0,16.0,4.1428500366702536e-05,4.1428500366702536e-05,5.0,2.5236092905611685e-05,2.5236092905611685e-05,0,0,0
920106,maximin,original,mainline-fast,15.0,34723.0,0.0,3965.0,0.0,0.0,0.0,0.0,15.0,34723.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,original,mainline-slow,0.0,35290.0,0.0,7116.0,0.0,0.0,0.0,0.0,0.0,35290.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,original,ramp-fast,0.0,34725.0,0.0,3678.0,15.0,0.0,0.0,0.0,0.0,34725.0,0.0,303.0,16.0,16.0,4.1428500366702536e-05,4.1428500366702536e-05,5.0,2.5236092905611685e-05,2.5236092905611685e-05,0.0,0.0,0.0
920106,maximin,original,ramp-slow,0.0,35281.0,0.0,7437.0,0.0,0.0,0.0,0.0,0.0,35281.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,wsc,ALL,0,124844.0,0,5869.0,0,0,0,0,0,124844.0,0,849.0,0,0,0,0,0,0,0,0,0,0
920106,maximin,wsc,mainline-fast,0.0,30973.0,0.0,912.0,0.0,0.0,0.0,0.0,0.0,30973.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,wsc,mainline-slow,0.0,30772.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,30772.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,wsc,ramp-fast,0.0,31083.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,31083.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,maximin,wsc,ramp-slow,0.0,32016.0,0.0,1884.0,0.0,0.0,0.0,0.0,0.0,32016.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
