seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,P_yield_given_worse,P_yield_given_better,RY,priority_pairs,priority_to_worse_off,P_priority_worse,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,rate_burden_worse,rate_burden_better,BC,worst_off_samples,recovery_n_k10,Recovery_k10,GapClosure_k10,recovery_n_k25,Recovery_k25,GapClosure_k25,recovery_n_k50,Recovery_k50,GapClosure_k50
900102,maximin,original,ramp-slow,5197.0,27085.0,448.0,3993.0,0.08620357898787762,0.14742477386007016,0.5847292604274142,0.0,0.0,nan,5197.0,27085.0,24.0,233.0,0.004618048874350587,0.008602547535536275,0.5368234067029427,298.0,254.0,-0.013968084524938133,-0.01407399120053056,164.0,-0.025183853739019425,-0.02541398948993994,18.0,-0.07888689626596163,-0.07753980494324392
900102,maximin,wsc,mainline-fast,6.0,30567.0,2.0,1143.0,0.3333333333333333,0.037393267248994014,8.914260717410324,0.0,0.0,nan,6.0,30567.0,0.0,270.0,0.0,0.008833055255667877,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900102,maximin,wsc,mainline-slow,0.0,31106.0,0.0,4951.0,nan,0.1591654343213528,nan,0.0,0.0,nan,0.0,31106.0,0.0,352.0,nan,0.011316144795216357,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900102,maximin,wsc,ramp-fast,0.0,30781.0,0.0,1331.0,nan,0.04324096033267275,nan,0.0,0.0,nan,0.0,30781.0,0.0,239.0,nan,0.007764530067249277,nan,6.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900102,maximin,wsc,ramp-slow,0.0,31396.0,0.0,4572.0,nan,0.14562364632437252,nan,0.0,0.0,nan,0.0,31396.0,0.0,361.0,nan,0.011498280035673334,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900103,baseline,original,mainline-fast,0.0,28665.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,28665.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900103,baseline,original,mainline-slow,0.0,33262.0,0.0,3.0,nan,9.019301304792256e-05,nan,0.0,0.0,nan,0.0,33262.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900103,baseline,original,ramp-fast,0.0,27774.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,27774.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900103,baseline,original,ramp-slow,0.0,33637.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,33637.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900103,baseline,wsc,mainline-fast,4846.0,25360.0,44.0,44.0,0.009079653322327692,0.0017350157728706626,5.2331820057779606,0.0,0.0,nan,4846.0,25360.0,36.0,0.0,0.007428807263722658,0.0,nan,53.0,53.0,0.0037692583548347472,0.0035635537399328417,41.0,0.020036342829064333,0.019312333963423196,16.0,0.02918157769135784,0.028373682735453952
900103,baseline,wsc,mainline-slow,1685.0,31299.0,0.0,141.0,0.0,0.004504936259944407,0.0,0.0,0.0,nan,1685.0,31299.0,0.0,36.0,0.0,0.0011501964919006997,0.0,1870.0,1765.0,0.006835295635559732,0.006835295635559732,1225.0,0.015772415041764767,0.015772415041764767,325.0,0.03470805596759596,0.03470805596759596
